,freq
"('유통', '팩')",1
"('설', '오도독')",1
"('꼼꼼하다', '설')",1
"('설', '팩')",1
"('느끼하다', '시댁')",1
"('느끼하다', '오도독')",1
"('느끼하다', '드리다')",1
"('느끼하다', '반찬')",1
"('느끼하다', '입가심')",1
"('기한', '느끼하다')",1
"('느끼하다', '어른')",1
"('느끼하다', '콤달콤')",1
"('설', '유통')",1
"('만족하다', '설')",1
"('건강하다', '설')",1
"('설', '차례')",1
"('부끄럽다', '설')",1
"('설', '표기')",1
"('설', '예전')",1
"('설', '팔다')",1
"('설', '포장')",1
"('사용', '정도')",1
"('정도', '한식')",1
"('정도', '통반')",1
"('움', '일식집')",1
"('두고두고', '움')",1
"('가끔', '움')",1
"('요리', '움')",1
"('남다', '움')",1
"('움', '짜다')",1
"('무치다', '움')",1
"('오이지', '움')",1
"('움', '후기')",1
"('움', '장아찌')",1
"('맛있다', '움')",1
"('병', '추가')",1
"('덜다', '병')",1
"('간장', '병')",1
"('드리다', '병')",1
"('만능', '병')",1
"('병', '부모님')",1
"('귀차니즘', '병')",1
"('움', '주문')",1
"('김치', '움')",1
"('귀차니즘', '보내다')",1
"('귀차니즘', '움')",1
"('보내다', '일식집')",1
"('두고두고', '보내다')",1
"('가끔', '보내다')",1
"('보내다', '요리')",1
"('남다', '보내다')",1
"('보내다', '짜다')",1
"('무치다', '보내다')",1
"('보내다', '오이지')",1
"('보내다', '장아찌')",1
"('병', '움')",1
"('움', '추가')",1
"('덜다', '움')",1
"('간장', '움')",1
"('드리다', '움')",1
"('움', '통')",1
"('만능', '움')",1
"('부모님', '움')",1
"('김치', '병')",1
"('병', '일식집')",1
"('두고두고', '병')",1
"('가끔', '병')",1
"('간장', '덜다')",1
"('덜다', '드리다')",1
"('덜다', '통')",1
"('덜다', '만능')",1
"('덜다', '부모님')",1
"('귀차니즘', '덜다')",1
"('김치', '덜다')",1
"('덜다', '일식집')",1
"('덜다', '주문')",1
"('덜다', '두고두고')",1
"('가끔', '덜다')",1
"('덜다', '요리')",1
"('남다', '덜다')",1
"('덜다', '무치다')",1
"('덜다', '오이지')",1
"('덜다', '후기')",1
"('덜다', '장아찌')",1
"('추가', '후기')",1
"('오이지', '추가')",1
"('남다', '추가')",1
"('간장', '추가')",1
"('병', '요리')",1
"('남다', '병')",1
"('병', '짜다')",1
"('무치다', '병')",1
"('병', '오이지')",1
"('병', '후기')",1
"('덜다', '추가')",1
"('드리다', '추가')",1
"('요리', '추가')",1
"('만능', '추가')",1
"('부모님', '추가')",1
"('귀차니즘', '추가')",1
"('김치', '추가')",1
"('일식집', '추가')",1
"('두고두고', '추가')",1
"('가끔', '추가')",1
"('김치', '보내다')",1
"('만능', '보내다')",1
"('보내다', '정도')",1
"('사용', '요리')",1
"('사용', '짜다')",1
"('무치다', '사용')",1
"('사용', '오이지')",1
"('사용', '후기')",1
"('사용', '장아찌')",1
"('맛있다', '사용')",1
"('통반', '한식')",1
"('보내다', '한식')",1
"('움', '한식')",1
"('병', '한식')",1
"('추가', '한식')",1
"('덜다', '한식')",1
"('간장', '한식')",1
"('드리다', '한식')",1
"('통', '한식')",1
"('만능', '한식')",1
"('부모님', '한식')",1
"('남다', '사용')",1
"('가끔', '사용')",1
"('보내다', '통')",1
"('두고두고', '사용')",1
"('맛있다', '반')",1
"('사용', '한식')",1
"('사용', '통반')",1
"('보내다', '사용')",1
"('사용', '움')",1
"('병', '사용')",1
"('사용', '추가')",1
"('덜다', '사용')",1
"('간장', '사용')",1
"('드리다', '사용')",1
"('사용', '통')",1
"('만능', '사용')",1
"('부모님', '사용')",1
"('귀차니즘', '사용')",1
"('김치', '사용')",1
"('사용', '일식집')",1
"('사용', '주문')",1
"('귀차니즘', '한식')",1
"('김치', '한식')",1
"('일식집', '한식')",1
"('주문', '한식')",1
"('일식집', '통반')",1
"('주문', '통반')",1
"('두고두고', '통반')",1
"('가끔', '통반')",1
"('요리', '통반')",1
"('남다', '통반')",1
"('짜다', '통반')",1
"('무치다', '통반')",1
"('오이지', '통반')",1
"('통반', '후기')",1
"('장아찌', '통반')",1
"('맛있다', '통반')",1
"('보내다', '움')",1
"('병', '보내다')",1
"('보내다', '추가')",1
"('덜다', '보내다')",1
"('간장', '보내다')",1
"('김치', '통반')",1
"('귀차니즘', '통반')",1
"('부모님', '통반')",1
"('장아찌', '한식')",1
"('두고두고', '한식')",1
"('가끔', '한식')",1
"('요리', '한식')",1
"('남다', '한식')",1
"('무치다', '한식')",1
"('오이지', '한식')",1
"('한식', '후기')",1
"('보내다', '통반')",1
"('만능', '통반')",1
"('움', '통반')",1
"('병', '통반')",1
"('추가', '통반')",1
"('덜다', '통반')",1
"('간장', '통반')",1
"('드리다', '통반')",1
"('통', '통반')",1
"('간장', '드리다')",1
"('간장', '통')",1
"('간장', '만능')",1
"('두고두고', '짜다')",1
"('두고두고', '오이지')",1
"('두고두고', '후기')",1
"('두고두고', '장아찌')",1
"('두고두고', '맛있다')",1
"('가끔', '요리')",1
"('가끔', '남다')",1
"('가끔', '짜다')",1
"('가끔', '무치다')",1
"('가끔', '오이지')",1
"('가끔', '후기')",1
"('남다', '요리')",1
"('요리', '짜다')",1
"('무치다', '요리')",1
"('오이지', '요리')",1
"('요리', '후기')",1
"('요리', '장아찌')",1
"('맛있다', '요리')",1
"('두고두고', '무치다')",1
"('남다', '두고두고')",1
"('간장', '부모님')",1
"('두고두고', '요리')",1
"('김치', '장아찌')",1
"('일식집', '주문')",1
"('두고두고', '일식집')",1
"('가끔', '일식집')",1
"('요리', '일식집')",1
"('남다', '일식집')",1
"('일식집', '짜다')",1
"('무치다', '일식집')",1
"('오이지', '일식집')",1
"('일식집', '후기')",1
"('일식집', '장아찌')",1
"('맛있다', '일식집')",1
"('두고두고', '주문')",1
"('요리', '주문')",1
"('남다', '주문')",1
"('오이지', '주문')",1
"('가끔', '두고두고')",1
"('남다', '짜다')",1
"('남다', '무치다')",1
"('남다', '오이지')",1
"('남다', '후기')",1
"('어느새다', '주문')",1
"('빠르다', '주문')",1
"('먹다', '어느새다')",1
"('궁합', '맞다')",1
"('궁합', '다시')",1
"('궁합', '들어가다')",1
"('궁합', '어느새다')",1
"('궁합', '빠르다')",1
"('궁합', '배송')",1
"('다시', '맞다')",1
"('들어가다', '맞다')",1
"('고기', '맞다')",1
"('맞다', '어느새다')",1
"('다시', '들어가다')",1
"('고기', '다시')",1
"('다시', '어느새다')",1
"('고기', '들어가다')",1
"('들어가다', '주문')",1
"('맞다', '주문')",1
"('궁합', '주문')",1
"('고기랑', '제일')",1
"('오이지', '짜다')",1
"('짜다', '후기')",1
"('무치다', '오이지')",1
"('무치다', '후기')",1
"('오이지', '후기')",1
"('오이지', '장아찌')",1
"('맛있다', '오이지')",1
"('상큼', '제일')",1
"('어느새다', '좋다')",1
"('먹다', '상큼')",1
"('고기랑', '상큼')",1
"('식감', '재밌다')",1
"('맛', '재밌다')",1
"('재밌다', '짜지다')",1
"('맛있다', '재밌다')",1
"('들어가다', '좋다')",1
"('김치', '후기')",1
"('김치', '오이지')",1
"('김치', '무치다')",1
"('만능', '일식집')",1
"('드리다', '무치다')",1
"('드리다', '오이지')",1
"('드리다', '장아찌')",1
"('만능', '통')",1
"('부모님', '통')",1
"('귀차니즘', '통')",1
"('김치', '통')",1
"('일식집', '통')",1
"('두고두고', '통')",1
"('가끔', '통')",1
"('요리', '통')",1
"('짜다', '통')",1
"('무치다', '통')",1
"('오이지', '통')",1
"('통', '후기')",1
"('만능', '부모님')",1
"('귀차니즘', '만능')",1
"('드리다', '짜다')",1
"('남다', '드리다')",1
"('드리다', '요리')",1
"('간장', '무치다')",1
"('간장', '귀차니즘')",1
"('간장', '김치')",1
"('간장', '일식집')",1
"('간장', '두고두고')",1
"('가끔', '간장')",1
"('간장', '요리')",1
"('간장', '남다')",1
"('간장', '오이지')",1
"('가끔', '드리다')",1
"('간장', '후기')",1
"('간장', '장아찌')",1
"('드리다', '만능')",1
"('귀차니즘', '드리다')",1
"('김치', '드리다')",1
"('드리다', '일식집')",1
"('두고두고', '드리다')",1
"('김치', '만능')",1
"('만능', '주문')",1
"('김치', '짜다')",1
"('두고두고', '만능')",1
"('귀차니즘', '일식집')",1
"('귀차니즘', '주문')",1
"('귀차니즘', '두고두고')",1
"('가끔', '귀차니즘')",1
"('귀차니즘', '요리')",1
"('귀차니즘', '남다')",1
"('귀차니즘', '짜다')",1
"('귀차니즘', '무치다')",1
"('귀차니즘', '오이지')",1
"('귀차니즘', '후기')",1
"('귀차니즘', '장아찌')",1
"('귀차니즘', '맛있다')",1
"('김치', '일식집')",1
"('김치', '두고두고')",1
"('가끔', '김치')",1
"('김치', '요리')",1
"('김치', '남다')",1
"('귀차니즘', '김치')",1
"('부모님', '오이지')",1
"('무치다', '부모님')",1
"('만능', '장아찌')",1
"('가끔', '만능')",1
"('만능', '요리')",1
"('남다', '만능')",1
"('만능', '짜다')",1
"('만능', '무치다')",1
"('만능', '오이지')",1
"('만능', '후기')",1
"('만능', '맛있다')",1
"('부모님', '짜다')",1
"('귀차니즘', '부모님')",1
"('김치', '부모님')",1
"('부모님', '일식집')",1
"('두고두고', '부모님')",1
"('가끔', '부모님')",1
"('부모님', '요리')",1
"('남다', '부모님')",1
"('반', '장아찌')",1
"('반', '후기')",1
"('반', '오이지')",1
"('집', '짜다')",1
"('오이지', '집')",1
"('집', '후기')",1
"('나오다', '많다')",1
"('나오다', '예정')",1
"('나오다', '열흘')",1
"('나오다', '만들다')",1
"('나머지', '나오다')",1
"('나오다', '담다')",1
"('나오다', '반')",1
"('나오다', '사용')",1
"('나오다', '통반')",1
"('나오다', '보내다')",1
"('나오다', '움')",1
"('나오다', '병')",1
"('나오다', '추가')",1
"('나오다', '덜다')",1
"('간장', '나오다')",1
"('무치다', '집')",1
"('남다', '집')",1
"('많다', '짜다')",1
"('요리', '집')",1
"('열흘', '집')",1
"('만들다', '집')",1
"('나머지', '집')",1
"('반', '집')",1
"('사용', '집')",1
"('집', '한식')",1
"('집', '통반')",1
"('움', '집')",1
"('덜다', '집')",1
"('간장', '집')",1
"('드리다', '집')",1
"('만능', '집')",1
"('부모님', '집')",1
"('귀차니즘', '집')",1
"('일식집', '집')",1
"('두고두고', '집')",1
"('가끔', '집')",1
"('나오다', '드리다')",1
"('나오다', '통')",1
"('나오다', '만능')",1
"('나오다', '부모님')",1
"('많다', '보내다')",1
"('많다', '움')",1
"('많다', '병')",1
"('많다', '추가')",1
"('덜다', '많다')",1
"('간장', '많다')",1
"('드리다', '많다')",1
"('많다', '통')",1
"('만능', '많다')",1
"('많다', '부모님')",1
"('귀차니즘', '많다')",1
"('김치', '많다')",1
"('많다', '일식집')",1
"('많다', '주문')",1
"('두고두고', '많다')",1
"('가끔', '많다')",1
"('많다', '요리')",1
"('많다', '통반')",1
"('많다', '한식')",1
"('많다', '사용')",1
"('나오다', '남다')",1
"('귀차니즘', '나오다')",1
"('김치', '나오다')",1
"('나오다', '일식집')",1
"('나오다', '주문')",1
"('나오다', '두고두고')",1
"('가끔', '나오다')",1
"('나오다', '요리')",1
"('나오다', '무치다')",1
"('많다', '반')",1
"('나오다', '오이지')",1
"('나오다', '후기')",1
"('많다', '예정')",1
"('많다', '열흘')",1
"('만들다', '많다')",1
"('나머지', '많다')",1
"('담다', '많다')",1
"('예정', '집')",1
"('많다', '집')",1
"('나오다', '집')",1
"('꼭', '추가')",1
"('정도', '후기')",1
"('장아찌', '정도')",1
"('궁채', '꼭')",1
"('꼭', '집')",1
"('꼭', '나오다')",1
"('꼭', '많다')",1
"('꼭', '예정')",1
"('꼭', '열흘')",1
"('꼭', '만들다')",1
"('꼭', '나머지')",1
"('꼭', '담다')",1
"('꼭', '반')",1
"('꼭', '사용')",1
"('꼭', '한식')",1
"('꼭', '통반')",1
"('꼭', '보내다')",1
"('꼭', '움')",1
"('오이지', '정도')",1
"('무치다', '정도')",1
"('정도', '짜다')",1
"('만능', '정도')",1
"('움', '정도')",1
"('병', '정도')",1
"('정도', '추가')",1
"('덜다', '정도')",1
"('간장', '정도')",1
"('드리다', '정도')",1
"('정도', '통')",1
"('부모님', '정도')",1
"('남다', '정도')",1
"('귀차니즘', '정도')",1
"('김치', '정도')",1
"('일식집', '정도')",1
"('정도', '주문')",1
"('두고두고', '정도')",1
"('가끔', '정도')",1
"('요리', '정도')",1
"('꼭', '병')",1
"('꼭', '덜다')",1
"('궁채', '오이지')",1
"('간장', '꼭')",1
"('궁채', '나머지')",1
"('궁채', '담다')",1
"('궁채', '반')",1
"('궁채', '사용')",1
"('궁채', '한식')",1
"('궁채', '통반')",1
"('궁채', '움')",1
"('궁채', '덜다')",1
"('궁채', '드리다')",1
"('궁채', '만능')",1
"('궁채', '부모님')",1
"('궁채', '귀차니즘')",1
"('궁채', '김치')",1
"('궁채', '일식집')",1
"('궁채', '두고두고')",1
"('가끔', '궁채')",1
"('궁채', '요리')",1
"('궁채', '열흘')",1
"('궁채', '예정')",1
"('꼭', '맛있다')",1
"('꼭', '주문')",1
"('꼭', '드리다')",1
"('꼭', '통')",1
"('꼭', '만능')",1
"('꼭', '부모님')",1
"('귀차니즘', '꼭')",1
"('김치', '꼭')",1
"('꼭', '일식집')",1
"('꼭', '두고두고')",1
"('꼭', '장아찌')",1
"('가끔', '꼭')",1
"('꼭', '요리')",1
"('꼭', '남다')",1
"('꼭', '짜다')",1
"('꼭', '무치다')",1
"('꼭', '오이지')",1
"('꼭', '후기')",1
"('남다', '많다')",1
"('많다', '무치다')",1
"('무치다', '반')",1
"('귀차니즘', '나머지')",1
"('나머지', '일식집')",1
"('나머지', '주문')",1
"('나머지', '두고두고')",1
"('가끔', '나머지')",1
"('나머지', '요리')",1
"('나머지', '남다')",1
"('나머지', '짜다')",1
"('나머지', '무치다')",1
"('나머지', '오이지')",1
"('나머지', '후기')",1
"('나머지', '장아찌')",1
"('나머지', '맛있다')",1
"('담다', '반')",1
"('담다', '사용')",1
"('담다', '한식')",1
"('담다', '통반')",1
"('담다', '보내다')",1
"('김치', '나머지')",1
"('나머지', '부모님')",1
"('많다', '오이지')",1
"('나머지', '만능')",1
"('가끔', '만들다')",1
"('만들다', '요리')",1
"('만들다', '짜다')",1
"('만들다', '오이지')",1
"('나머지', '담다')",1
"('나머지', '반')",1
"('나머지', '사용')",1
"('나머지', '한식')",1
"('나머지', '통반')",1
"('나머지', '보내다')",1
"('나머지', '움')",1
"('나머지', '병')",1
"('나머지', '추가')",1
"('나머지', '덜다')",1
"('간장', '나머지')",1
"('나머지', '드리다')",1
"('나머지', '통')",1
"('담다', '움')",1
"('담다', '병')",1
"('담다', '추가')",1
"('담다', '덜다')",1
"('반', '움')",1
"('반', '병')",1
"('반', '추가')",1
"('덜다', '반')",1
"('간장', '반')",1
"('드리다', '반')",1
"('반', '통')",1
"('만능', '반')",1
"('반', '부모님')",1
"('귀차니즘', '반')",1
"('김치', '반')",1
"('반', '일식집')",1
"('두고두고', '반')",1
"('가끔', '반')",1
"('반', '요리')",1
"('남다', '반')",1
"('반', '짜다')",1
"('반', '통반')",1
"('반', '한식')",1
"('반', '사용')",1
"('담다', '일식집')",1
"('간장', '담다')",1
"('담다', '드리다')",1
"('담다', '통')",1
"('담다', '만능')",1
"('담다', '부모님')",1
"('귀차니즘', '담다')",1
"('김치', '담다')",1
"('담다', '두고두고')",1
"('담다', '장아찌')",1
"('가끔', '담다')",1
"('담다', '요리')",1
"('남다', '담다')",1
"('담다', '짜다')",1
"('담다', '무치다')",1
"('담다', '오이지')",1
"('담다', '후기')",1
"('두고두고', '만들다')",1
"('만들다', '일식집')",1
